0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,0,0
20,0,0
20,1.098,0.795
20,2.878,1.661
20,4.699,2.782
20,6.312,4.072
20,7.965,5.198
20,9.444,6.091
20,10.699,7.091
20,11.929,8.014
20,13.021,8.828
20,13.958,9.558
20,14.831,10.173
20,15.626,10.803
20,16.248,11.216
20,16.93,11.535
20,17.421,11.994
20,17.972,12.229
20,18.484,12.663
20,18.885,12.924
20,19.221,13.081
20,19.623,13.406
20,19.968,13.802
20,20.281,13.988
20,20.469,14.203
20,20.691,14.28
20,20.937,14.486
20,21.199,14.609
20,21.241,14.739
20,21.382,14.873
20,21.585,14.953
20,21.706,15.059
20,21.661,15.122
20,21.752,15.16
20,21.928,15.183
20,21.912,15.256
20,21.903,15.299
20,21.897,15.325
20,21.894,15.4
20,22.013,15.506
20,21.963,15.695
20,22.055,15.745
20,22.11,15.775
20,22.143,15.857
20,22.288,15.78
20,22.25,15.796
20,22.227,15.806
20,22.338,15.939
20,22.28,15.892
20,22.37,15.863
20,22.299,15.846
20,22.381,15.836
20,22.431,15.767
20,22.461,15.789
20,22.478,15.801
20,22.489,15.937
20,22.495,15.953
20,22.628,16.028
20,22.579,15.945
20,22.549,16.023
20,22.66,16.07
20,22.598,16.164
20,22.69,16.09
20,22.616,16.045
20,22.7,15.955
20,22.622,15.839
20,22.704,15.832
20,22.624,15.827
20,22.705,15.952
20,22.625,15.963
20,22.706,15.969
20,22.625,15.91
20,22.706,16.002
20,22.626,15.992
20,22.706,16.117
20,22.626,16.126
20,22.706,16.132
20,22.626,16.007
20,22.706,15.996
20,22.626,15.989
20,22.706,15.921
20,22.626,15.944
20,22.706,15.895
20,22.626,15.865
20,22.706,15.91
20,22.626,15.812
20,22.706,15.879
20,22.626,15.919
20,22.706,16.073
20,22.626,16.035
20,22.706,16.077
20,22.626,15.974
20,22.706,15.976
20,22.626,15.977
20,22.706,16.042
20,22.626,15.953
20,22.706,15.9
20,22.626,15.806
20,22.706,15.689
20,22.626,15.741
20,22.706,15.773
20,22.626,15.855
20,22.706,15.969
20,22.626,15.973
20,22.706,15.975
20,22.626,15.976
20,22.706,15.914
20,22.626,15.94
20,22.706,15.892
20,22.626,15.991
20,22.706,15.923
20,22.626,15.882
20,22.706,15.795
20,22.626,15.682
20,22.706,15.675
20,22.626,15.733
20,22.706,15.768
20,22.626,15.852
20,22.706,15.839
20,22.626,15.895
20,22.706,15.928
20,22.626,15.823
20,22.706,15.885
20,22.626,15.859
20,22.706,15.907
20,22.626,15.872
20,22.706,15.789
20,22.626,15.74
20,22.706,15.71
20,22.626,15.692
20,22.706,15.62
20,22.626,15.7
20,22.706,15.748
20,22.626,15.777
20,22.706,15.922
20,22.626,15.881
20,22.577,15.92
20,22.677,15.818
20,22.608,15.882
20,22.696,15.857
20,22.619,15.843
20,22.702,15.897
20,22.623,15.804
20,22.705,15.749
20,22.625,15.715
20,22.706,15.695
